feature,frequency,rank,docfreq,group
friend_choic_fall,48,832,48,all
choic_fall_love,48,833,48,all
fall_love_control,48,834,48,all
just_ur_honest,48,835,48,all
ur_honest_make,48,836,48,all
honest_make_u,48,837,48,all
make_u_mean,48,838,48,all
u_mean_nicest,48,839,48,all
mean_nicest_person,48,840,48,all
nicest_person_world,48,841,48,all
person_world_refus,48,842,48,all
world_refus_tell,48,843,48,all
refus_tell_ppl,48,844,48,all
tell_ppl_want,48,845,48,all
ppl_want_hear,48,846,48,all
bout_rt_ain't,48,847,48,all
rt_ain't_bout,48,848,48,all
swear_love_sometim,48,849,48,all
love_sometim_drive,48,850,48,all
sometim_drive_insan,48,851,48,all
texa_famili_law,48,852,48,all
famili_law_tip,48,853,48,all
law_tip_day,48,854,48,all
tip_day_child,48,855,48,all
day_child_support,48,856,48,all
child_support_custodi,48,857,48,all
support_custodi_case,48,858,48,all
custodi_case_usual,48,859,48,all
case_usual_begin,48,860,48,all
usual_begin_counti,48,861,48,all
begin_counti_child,48,862,48,all
counti_child_live,48,863,48,all
child_live_past,48,864,48,all
live_past_month,48,865,48,all
sometim_want_relationship,48,866,48,all
want_relationship_sometim,48,867,48,all
relationship_sometim_like,48,868,48,all
sometim_like_better,48,869,48,all
like_better_alon,48,870,48,all
last_two_year,48,871,48,all
store_sell_chrysler,48,872,24,all
buy_klement_instead,47,873,47,all
web_news_wp,47,874,47,all
news_wp_theme,47,875,47,all
wp_theme_generat,47,876,47,all
theme_generat_creat,47,877,47,all
generat_creat_wordpress,47,878,47,all
creat_wordpress_theme,47,879,47,all
wordpress_theme_without,47,880,47,all
theme_without_code,47,881,47,all
cool_rt_spent,47,882,47,all
rt_spent_morn,47,883,47,all
spent_morn_interview,47,884,47,all
morn_interview_first,47,885,47,all
interview_first_wheel,47,886,47,all
first_wheel_chair,47,887,47,all
wheel_chair_hot,47,888,47,all
chair_hot_air,47,889,47,all
hot_air_balloon,47,890,47,all
air_balloon_pilot,47,891,47,all
balloon_pilot_video,47,892,47,all
pilot_video_that'll,47,893,47,all
video_that'll_air,47,894,47,all
that'll_air_sat,47,895,47,all
bailey_talk_bacon,47,896,47,all
talk_bacon_cook,47,897,47,all
bacon_cook_differ,47,898,47,all
cook_differ_nite,47,899,47,all
welcom_good_chat,47,900,47,all
good_chat_today,47,901,47,all
today_day_come,47,902,47,all
day_come_octan,47,903,47,all
come_octan_galleri,47,904,47,all
octan_galleri_kustom,47,905,47,all
galleri_kustom_thrill,47,906,47,all
kustom_thrill_shop,47,907,47,all
thrill_shop_support,47,908,47,all
shop_support_love,47,909,47,all
support_love_katherin,47,910,47,all
love_katherin_mae,47,911,47,all
katherin_mae_tinypic.com,47,912,47,all
mae_tinypic.com_r,47,913,47,all
tinypic.com_r_vqmt8w,47,914,47,all
heart_goe_student,47,915,47,all
goe_student_lost,47,916,47,all
student_lost_live,47,917,47,all
lost_live_new,47,918,47,all
live_new_zealand,47,919,47,all
new_zealand_earlier,47,920,47,all
zealand_earlier_today,47,921,47,all
earlier_today_sad,47,922,47,all
today_sad_stori,47,923,47,all
happi_nation_librari,47,924,47,all
nation_librari_week,47,925,47,all
librari_week_book,47,926,47,all
week_book_giveaway,47,927,47,all
book_giveaway_readi,47,928,47,all
giveaway_readi_read,47,929,47,all
readi_read_program,47,930,47,all
read_program_teen,47,931,47,all
program_teen_hangout,47,932,47,all
teen_hangout_visit,47,933,47,all
hangout_visit_librari,47,934,47,all
visit_librari_info,47,935,47,all
crazi_week_now,47,936,47,all
week_now_law,47,937,47,all
now_law_pretti,47,938,47,all
law_pretti_sure,47,939,47,all
pretti_sure_mean,47,940,47,all
sure_mean_get,47,941,47,all
mean_get_sleep,47,942,47,all
get_sleep_lot,47,943,47,all
sleep_lot_possibl,47,944,47,all
lot_possibl_one,47,945,47,all
possibl_one_night,47,946,47,all
one_night_light,47,947,47,all
night_light_drink,47,948,47,all
julian_coryel_soon,47,949,47,all
coryel_soon_finish,47,950,47,all
soon_finish_gig,47,951,47,all
finish_gig_alani,47,952,47,all
gig_alani_morissett,47,953,47,all
alani_morissett_needless,47,954,47,all
morissett_needless_say,47,955,47,all
needless_say_excit,47,956,47,all
great_site_rey3,47,957,47,all
site_rey3_design,47,958,47,all
rey3_design_team,47,959,47,all
design_team_look,47,960,47,all
team_look_forward,47,961,47,all
look_forward_profil,47,962,47,all
forward_profil_site,47,963,47,all
feel_like_good,47,964,47,all
smx_ur_cut,47,965,47,all
ur_cut_thing,47,966,47,all
cut_thing_best,47,967,47,all
thing_best_measur,47,968,47,all
best_measur_twice,47,969,47,all
measur_twice_cut,47,970,47,all
twice_cut_go,47,971,47,all
cut_go_slow,47,972,47,all
go_slow_precis,47,973,47,all
slow_precis_learn,47,974,47,all
precis_learn_cut,47,975,47,all
learn_cut_piec,47,976,47,all
cut_piec_paper,47,977,47,all
piec_paper_go,47,978,47,all
paper_go_fast,47,979,47,all
rigth_yesterday_look,47,980,47,all
yesterday_look_randi,47,981,47,all
look_randi_generat,47,982,47,all
randi_generat_w're,47,983,47,all
generat_w're_offlin,47,984,47,all
w're_offlin_night,47,985,47,all
offlin_night_see,47,986,47,all
night_see_prog,47,987,47,all
speak_middl_debat,47,988,47,all
possibl_3rd_fatal,47,989,47,all
3rd_fatal_confirm,47,990,47,all
fatal_confirm_yet,47,991,47,all
confirm_yet_via,47,992,47,all
just_saw_spider,47,993,47,all
saw_spider_scream,47,994,47,all
spider_scream_realli,47,995,47,all
scream_realli_loud,47,996,47,all
realli_loud_o,47,997,47,all
loud_o_lol,47,998,47,all
rt_congrat_success,47,999,47,all
congrat_success_new,47,1000,47,all
success_new_docu,47,1001,47,all
new_docu_film,47,1002,47,all
docu_film_expos,47,1003,47,all
film_expos_crazi,47,1004,47,all
expos_crazi_politic,47,1005,47,all
crazi_politic_textbook,47,1006,47,all
politic_textbook_process,47,1007,47,all
get_psych_trip,47,1008,47,all
psych_trip_vega,47,1009,47,all
trip_vega_next,47,1010,47,all
vega_next_week,47,1011,47,all
next_week_gonna,47,1012,47,all
week_gonna_give,47,1013,47,all
gonna_give_medsonix,47,1014,47,all
give_medsonix_tri,47,1015,47,all
medsonix_tri_get,47,1016,47,all
tri_get_insulin,47,1017,47,all
get_insulin_result,47,1018,47,all
insulin_result_chang,47,1019,47,all
result_chang_career,47,1020,47,all
sometim_feel_like,47,1021,47,all
feel_like_altern,47,1022,47,all
like_altern_univers,47,1023,47,all
altern_univers_made,47,1024,47,all
univers_made_valentin,47,1025,47,all
made_valentin_day,47,1026,47,all
valentin_day_video,47,1027,47,all
day_video_idea,47,1028,47,all
good_morn_head,47,1029,47,all
morn_head_quiet,47,1030,47,all
head_quiet_work,47,1031,47,all
quiet_work_time,47,1032,47,all
work_time_chao,47,1033,47,all
time_chao_start,47,1034,47,all
chao_start_might,47,1035,47,all
start_might_take,47,1036,47,all
might_take_friday,47,1037,47,all
take_friday_today,47,1038,47,all
friday_today_whatev,47,1039,47,all
typic_love_sunday,47,1040,47,all
love_sunday_happi,47,1041,47,all
sunday_happi_mother,47,1042,47,all
mother_day_mom,47,1043,47,all
day_mom_start,47,1044,47,all
mom_start_school,47,1045,47,all
start_school_wednesday,47,1046,47,all
school_wednesday_hard,47,1047,47,all
wednesday_hard_believ,47,1048,47,all
peyton_man_bronco,47,1049,47,all
man_bronco_sick,47,1050,47,all
bronco_sick_af,47,1051,47,all
oz_awesom_say,47,1052,47,all
awesom_say_much,47,1053,47,all
say_much_say,47,1054,47,all
much_say_import,47,1055,47,all
say_import_epic,47,1056,47,all
elena_amaz_upset,47,1057,47,all
amaz_upset_ricki,47,1058,47,all
upset_ricki_got,47,1059,47,all
ricki_got_bigger,47,1060,47,all
got_bigger_applaus,47,1061,47,all
issu_video_player,47,1062,47,all
video_player_fix,47,1063,47,all
player_fix_now,47,1064,47,all
fix_now_thank,47,1065,47,all
now_thank_let,47,1066,47,all
thank_let_us,47,1067,47,all
mani_nice_young,47,1068,47,all
nice_young_point,47,1069,47,all
young_point_guard,47,1070,47,all
#webgreektip_get_readi,47,1071,47,all
get_readi_final,47,1072,47,all
readi_final_upload,47,1073,47,all
final_upload_class,47,1074,47,all
upload_class_note,47,1075,47,all
class_note_studi,47,1076,47,all
note_studi_guid,47,1077,47,all
studi_guid_chapter,47,1078,47,all
guid_chapter_cloud,47,1079,47,all
chapter_cloud_can,47,1080,47,all
cloud_can_access,47,1081,47,all
can_access_anywher,47,1082,47,all
cleveland_cavali_final,47,1083,47,all
cavali_final_end,47,1084,47,all
final_end_longest,47,1085,47,all
end_longest_lose,47,1086,47,all
lose_streak_nba,47,1087,47,all
streak_nba_histori,47,1088,47,all
nba_histori_overtim,47,1089,47,all
histori_overtim_victori,47,1090,47,all
overtim_victori_la,47,1091,47,all
victori_la_cliiper,47,1092,47,all
la_cliiper_fri,47,1093,47,all
event_take_cours,47,1094,47,all
take_cours_good,47,1095,47,all
cours_good_angri,47,1096,47,all
good_angri_happiest,47,1097,47,all
angri_happiest_wise,47,1098,47,all
happiest_wise_turn,47,1099,47,all
wise_turn_best,47,1100,47,all
turn_best_account,47,1101,47,all
best_account_euripid,47,1102,47,all
rock_two_vip,47,1103,47,all
two_vip_ticket,47,1104,47,all
vip_ticket_raffl,47,1105,47,all
ticket_raffl_releas,47,1106,47,all
raffl_releas_parti,47,1107,47,all
releas_parti_sunday,47,1108,47,all
parti_sunday_5pm,47,1109,47,all
today_take_full,47,1110,47,all
go_parti_destroy,47,1111,47,all
parti_destroy_death,47,1112,47,all
destroy_death_star,47,1113,47,all
death_star_got,47,1114,47,all
star_got_big,47,1115,47,all
got_big_standard,47,1116,47,all
big_standard_test,47,1117,47,all
standard_test_2morrow,47,1118,47,all
test_2morrow_ewok,47,1119,47,all
2morrow_ewok_kid,47,1120,47,all
put_right_track,47,1121,47,all
right_track_get,47,1122,47,all
track_get_right,47,1123,47,all
get_right_back,47,1124,47,all
think_just_cri,47,1125,47,all
enter_high_school,47,1126,47,all
june_second_straight,47,1127,47,all
second_straight_month,47,1128,47,all
st_charl_counti,47,1129,34,all
a.m_p.m_sunday,47,1130,47,all
wade_chris_bosh,47,1131,47,all
check_d'noch_daili,46,1132,46,all
d'noch_daili_offer,46,1133,46,all
daili_offer_inclus,46,1134,46,all
offer_inclus_dinner,46,1135,46,all
inclus_dinner_two,46,1136,46,all
cool_#islammademerealis_worldwid,46,1137,46,all
#islammademerealis_worldwid_trend,46,1138,46,all
worldwid_trend_almost,46,1139,46,all
trend_almost_twit,46,1140,46,all
almost_twit_posit,46,1141,46,all
twit_posit_construct,46,1142,46,all
posit_construct_messag,46,1143,46,all
glenn_beck_mouth,46,1144,46,all
beck_mouth_anoth,46,1145,46,all
mouth_anoth_part,46,1146,46,all
anoth_part_bodi,46,1147,46,all
part_bodi_obscen,46,1148,46,all
get_take_pictur,46,1149,46,all
take_pictur_fake,46,1150,46,all
pictur_fake_moustach,46,1151,46,all
fake_moustach_real,46,1152,46,all
moustach_real_one,46,1153,46,all
real_one_partial,46,1154,46,all
one_partial_show,46,1155,46,all
wen_im_sad,46,1156,46,all
im_sad_tri,46,1157,46,all
sad_tri_look,46,1158,46,all
tri_look_thing,46,1159,46,all
look_thing_make,46,1160,46,all
thing_make_smile,46,1161,46,all
make_smile_y,46,1162,46,all
smile_y_alway,46,1163,46,all
y_alway_lookbat,46,1164,46,all
alway_lookbat_1d,46,1165,46,all
lookbat_1d_pic,46,1166,46,all
1d_pic_cuz,46,1167,46,all
pic_cuz_w.e,46,1168,46,all
cuz_w.e_never,46,1169,46,all
w.e_never_fail,46,1170,46,all
never_fail_make,46,1171,46,all
fail_make_smile,46,1172,46,all
stoke_show_guy,46,1173,46,all
show_guy_design,46,1174,46,all
guy_design_im,46,1175,46,all
design_im_work,46,1176,46,all
im_work_first,46,1177,46,all
work_first_band,46,1178,46,all
first_band_design,46,1179,46,all
band_design_ive,46,1180,46,all
design_ive_made,46,1181,46,all
ive_made_turn,46,1182,46,all
made_turn_pretti,46,1183,46,all
turn_pretti_awesom,46,1184,46,all
major_leagu_basebal,46,1185,46,all
leagu_basebal_cake,46,1186,46,all
basebal_cake_might,46,1187,46,all
cake_might_just,46,1188,46,all
might_just_ticket,46,1189,46,all
just_ticket_dad,46,1190,46,all
ticket_dad_hard,46,1191,46,all
dad_hard_shop,46,1192,46,all
rt_psych_produc,46,1193,46,all
psych_produc_sing,46,1194,46,all
produc_sing_nation,46,1195,46,all
sing_nation_anthem,46,1196,46,all
nation_anthem_game,46,1197,46,all
anthem_game_tonight,46,1198,46,all
know_right_birthday,46,1199,46,all
right_birthday_place,46,1200,46,all
birthday_place_delici,46,1201,46,all
eraserhead_virtual_boy,46,1202,46,all
wow_long_love,46,1203,46,all
long_love_model,46,1204,46,all
love_model_one,46,1205,46,all
model_one_day,46,1206,46,all
one_day_soon,46,1207,46,all
meeeh_rien_just,46,1208,46,all
rien_just_bad,46,1209,46,all
just_bad_mood,46,1210,46,all
bad_mood_p,46,1211,46,all
mood_p_kinda,46,1212,46,all
newborn_sleep_night,46,1213,46,all
sleep_night_oil,46,1214,46,all
night_oil_water,46,1215,46,all
friday_make_healthi,46,1216,46,all
make_healthi_day,46,1217,46,all
healthi_day_everyon,46,1218,46,all
someon_like_sit,46,1219,46,all
like_sit_around,46,1220,46,all
sit_around_bore,46,1221,46,all
around_bore_start,46,1222,46,all
bore_start_make,46,1223,46,all
start_make_new,46,1224,46,all
make_new_friend,46,1225,46,all
new_friend_chat,46,1226,46,all
friend_chat_mobil,46,1227,46,all
chat_mobil_app,46,1228,46,all
favorit_long_last,46,1229,46,all
long_last_lipstick,46,1230,46,all
one_best_lineback,46,1231,46,all
plane_go_vega,46,1232,46,all
go_vega_time,46,1233,46,all
vega_time_around,46,1234,46,all
time_around_far,46,1235,46,all
around_far_plane,46,1236,46,all
far_plane_go,46,1237,46,all
plane_go_safetec,46,1238,46,all
go_safetec_lexington,46,1239,46,all
safetec_lexington_ky,46,1240,46,all
texa_qb_rotat,46,1241,46,all
qb_rotat_asinin,46,1242,46,all
wanna_someth_fun,46,1243,46,all
tweet_beauti_fieri,46,1244,46,all
beauti_fieri_red,46,1245,46,all
fieri_red_head,46,1246,46,all
red_head_best,46,1247,46,all
head_best_friend,46,1248,46,all
best_friend_comfi,46,1249,46,all
friend_comfi_couch,46,1250,46,all
comfi_couch_empti,46,1251,46,all
couch_empti_hous,46,1252,46,all
lol_adhd_mad,46,1253,46,all
adhd_mad_real,46,1254,46,all
mad_real_finna,46,1255,46,all
real_finna_text,46,1256,46,all
finna_text_back,46,1257,46,all
text_back_now,46,1258,46,all
just_got_done,46,1259,46,all
got_done_workin,46,1260,46,all
done_workin_school,46,1261,46,all
workin_school_s,46,1262,46,all
school_s_mom,46,1263,46,all
s_mom_said,46,1264,46,all
mom_said_smell,46,1265,46,all
said_smell_like,46,1266,46,all
smell_like_girl,46,1267,46,all
like_girl_version,46,1268,46,all
girl_version_home,46,1269,46,all
version_home_depot,46,1270,46,all
home_depot_work,46,1271,46,all
depot_work_w,46,1272,46,all
work_w_wood,46,1273,46,all
w_wood_ya,46,1274,46,all
wood_ya_lol,46,1275,46,all
tweet_day_ago,46,1276,46,all
beauti_day_today,46,1277,46,all
day_today_#abq,46,1278,46,all
yeah_definit_redeem,46,1279,46,all
definit_redeem_think,46,1280,46,all
redeem_think_mrs,46,1281,46,all
think_mrs_given,46,1282,46,all
mrs_given_run,46,1283,46,all
given_run_6th,46,1284,46,all
run_6th_7th,46,1285,46,all
6th_7th_doubt,46,1286,46,all
excit_podcast_heal,46,1287,46,all
podcast_heal_art,46,1288,46,all
heal_art_cultur,46,1289,46,all
art_cultur_organ,46,1290,46,all
cultur_organ_w,46,1291,46,all
organ_w_today,46,1292,46,all
w_today_love,46,1293,46,all
today_love_zilphia,46,1294,46,all
love_zilphia_famili,46,1295,46,all
zilphia_famili_past,46,1296,46,all
famili_past_present,46,1297,46,all
past_present_futur,46,1298,46,all
know_mom_work,46,1299,46,all
mom_work_miracl,46,1300,46,all
work_miracl_sometim,46,1301,46,all
miracl_sometim_littl,46,1302,46,all
sometim_littl_never,46,1303,46,all
littl_never_knew,46,1304,46,all
kno_guy_date,46,1305,46,all
guy_date_kid,46,1306,46,all
date_kid_ur,46,1307,46,all
hello_darl_thing,46,1308,46,all
darl_thing_xoxoxo,46,1309,46,all
thank_daughter_born,46,1310,46,all
daughter_born_just,46,1311,46,all
born_just_week,46,1312,46,all
just_week_start,46,1313,46,all
week_start_work,46,1314,46,all
start_work_sj,46,1315,46,all
hmm_well_like,46,1316,46,all
well_like_call,46,1317,46,all
frenchkiss_love_one,46,1318,46,all
love_one_aha,46,1319,46,all
one_aha_#swag,46,1320,46,all
day_like_today,46,1321,46,all
new_industri_new,46,1322,23,all
magic_scienc_present,45,1323,45,all
scienc_present_daniel,45,1324,45,all
present_daniel_lusk,45,1325,45,all
daniel_lusk_sponsor,45,1326,45,all
lusk_sponsor_shelbi,45,1327,45,all
sponsor_shelbi_counti,45,1328,45,all
shelbi_counti_librari,45,1329,45,all
counti_librari_start,45,1330,45,all
librari_start_00am,45,1331,45,all
start_00am_monday,45,1332,45,all
00am_monday_august,45,1333,45,all
alway_seem_hear,45,1334,45,all
seem_hear_david,45,1335,45,all
hear_david_bowi,45,1336,45,all
david_bowi_let,45,1337,45,all
bowi_let_danc,45,1338,45,all
let_danc_girl,45,1339,45,all
danc_girl_put,45,1340,45,all
girl_put_makeup,45,1341,45,all
put_makeup_hair,45,1342,45,all
stop_tri_chang,45,1343,45,all
tri_chang_other,45,1344,45,all
chang_other_work,45,1345,45,all
other_work_chang,45,1346,45,all
work_chang_world,45,1347,45,all
chang_world_chang,45,1348,45,all
world_chang_better,45,1349,45,all
goodnight_justin_great,45,1350,45,all
justin_great_day,45,1351,45,all
great_day_tomorrow,45,1352,45,all
day_tomorrow_love,45,1353,45,all
tomorrow_love_babe,45,1354,45,all
damn_vend_machin,45,1355,45,all
vend_machin_wont,45,1356,45,all
machin_wont_work,45,1357,45,all
special_thank_bob,45,1358,45,all
thank_bob_burchfield,45,1359,45,all
bob_burchfield_come,45,1360,45,all
burchfield_come_yesterday,45,1361,45,all
come_yesterday_great,45,1362,45,all
yesterday_great_new,45,1363,45,all
great_new_pic,45,1364,45,all
new_pic_review,45,1365,45,all
pic_review_come,45,1366,45,all
review_come_soon,45,1367,45,all
make_trip_miami,45,1368,45,all
trip_miami_yet,45,1369,45,all
shoutout_sweet_tweetag,45,1370,45,all
hope_see_soon,45,1371,45,all
delta_girl_owt,45,1372,45,all
girl_owt_smthng,45,1373,45,all
owt_smthng_honor,45,1374,45,all
smthng_honor_yrs,45,1375,45,all
honor_yrs_servic,45,1376,45,all
yrs_servic_illustri,45,1377,45,all
servic_illustri_founder,45,1378,45,all
illustri_founder_put,45,1379,45,all
founder_put_pearl,45,1380,45,all
put_pearl_use,45,1381,45,all
earphon_uncomfort_af,45,1382,45,all
great_pro_comedi,45,1383,45,all
