feature,frequency,rank,docfreq,group
engin,253,1219,206,all
exhibit,253,1220,214,all
specif,253,1221,246,all
separ,253,1222,208,all
kiss,252,1223,252,all
walker,251,1224,222,all
difficult,251,1225,251,all
shut,251,1226,251,all
stretch,251,1227,251,all
warm,251,1228,227,all
baltimor,251,1229,225,all
reduc,251,1230,229,all
weird,250,1231,250,all
toast,250,1232,139,all
tune,250,1233,245,all
sent,250,1234,247,all
network,249,1235,245,all
beast,249,1236,249,all
excel,249,1237,248,all
dont,248,1238,248,all
footbal,248,1239,248,all
that,248,1240,248,all
attract,248,1241,167,all
altern,248,1242,248,all
senior,248,1243,247,all
giant,247,1244,226,all
somebodi,247,1245,247,all
menu,247,1246,237,all
seven,247,1247,219,all
firm,247,1248,247,all
crimin,247,1249,247,all
adult,246,1250,195,all
throughout,246,1251,246,all
mine,246,1252,246,all
kept,246,1253,246,all
tire,246,1254,246,all
facil,246,1255,230,all
festiv,245,1256,222,all
none,245,1257,245,all
passion,245,1258,245,all
articl,245,1259,238,all
profession,245,1260,221,all
attack,245,1261,234,all
fabric,245,1262,196,all
2nd,244,1263,224,all
seal,244,1264,244,all
homework,244,1265,203,all
window,243,1266,218,all
januari,243,1267,243,all
credit,243,1268,209,all
ray,243,1269,202,all
joe,243,1270,228,all
loud,243,1271,243,all
anybodi,243,1272,243,all
andrew,243,1273,227,all
suppos,243,1274,243,all
reflect,243,1275,243,all
cherri,242,1276,159,all
counter,242,1277,170,all
copi,242,1278,237,all
gain,242,1279,225,all
similar,242,1280,242,all
loss,242,1281,235,all
sponsor,240,1282,240,all
address,240,1283,240,all
code,240,1284,217,all
damag,240,1285,179,all
doubt,240,1286,240,all
bus,240,1287,196,all
februari,240,1288,232,all
bead,240,1289,96,all
epic,239,1290,239,all
digit,239,1291,227,all
shadow,239,1292,239,all
hill,239,1293,217,all
fb,238,1294,238,all
ship,238,1295,237,all
fee,238,1296,231,all
europ,238,1297,238,all
cheat,238,1298,123,all
civil,238,1299,238,all
arizona,238,1300,238,all
unless,237,1301,222,all
spread,237,1302,237,all
magazin,237,1303,237,all
chat,236,1304,217,all
shower,236,1305,195,all
quiet,235,1306,232,all
francisco,235,1307,206,all
agent,235,1308,220,all
prison,235,1309,204,all
chines,235,1310,157,all
master,235,1311,215,all
border,235,1312,187,all
pack,234,1313,218,all
shoe,234,1314,232,all
terribl,234,1315,220,all
failur,234,1316,234,all
union,234,1317,227,all
workout,233,1318,197,all
appl,233,1319,225,all
identifi,233,1320,191,all
floor,233,1321,200,all
murder,232,1322,203,all
lineup,232,1323,232,all
immigr,231,1324,192,all
liter,231,1325,231,all
bunch,231,1326,231,all
japanes,231,1327,198,all
wood,231,1328,205,all
crisi,231,1329,227,all
nine,231,1330,227,all
patient,231,1331,202,all
growth,231,1332,166,all
delici,230,1333,230,all
region,230,1334,230,all
pm,229,1335,220,all
septemb,229,1336,229,all
slice,229,1337,198,all
lifetim,229,1338,164,all
smoke,229,1339,229,all
corner,229,1340,222,all
grew,229,1341,207,all
q,229,1342,229,all
pre,228,1343,228,all
homer,228,1344,214,all
root,228,1345,221,all
encourag,228,1346,228,all
trail,228,1347,186,all
packag,227,1348,225,all
donat,227,1349,227,all
minor,227,1350,225,all
english,227,1351,227,all
crime,227,1352,226,all
contain,227,1353,227,all
wit,226,1354,224,all
materi,226,1355,211,all
cent,226,1356,203,all
surviv,226,1357,226,all
weight,225,1358,212,all
overal,225,1359,225,all
6th,224,1360,224,all
sept,224,1361,224,all
valu,224,1362,190,all
stone,223,1363,201,all
recal,223,1364,223,all
delay,223,1365,220,all
lee,223,1366,223,all
describ,223,1367,223,all
bond,223,1368,209,all
flight,222,1369,212,all
streak,222,1370,222,all
content,222,1371,222,all
earn,222,1372,222,all
economi,222,1373,222,all
own,221,1374,204,all
soft,221,1375,221,all
capit,221,1376,213,all
ha,220,1377,187,all
prospect,220,1378,197,all
modern,220,1379,197,all
breweri,220,1380,142,all
breakfast,219,1381,207,all
grace,219,1382,189,all
rise,219,1383,219,all
pitch,219,1384,212,all
extrem,219,1385,219,all
french,219,1386,131,all
prove,218,1387,218,all
pool,218,1388,178,all
ram,218,1389,163,all
cell,218,1390,209,all
camp,217,1391,203,all
wave,217,1392,186,all
hire,217,1393,188,all
advantag,217,1394,217,all
teach,217,1395,215,all
potato,217,1396,140,all
bore,216,1397,216,all
nose,216,1398,194,all
fundrais,216,1399,216,all
greater,216,1400,216,all
forgot,216,1401,216,all
cast,215,1402,215,all
breast,215,1403,199,all
tank,215,1404,141,all
meal,215,1405,198,all
unfortun,215,1406,215,all
cloth,215,1407,212,all
disappoint,215,1408,215,all
bread,215,1409,183,all
bone,215,1410,186,all
bake,215,1411,213,all
straight,215,1412,215,all
fulfil,214,1413,214,all
winner,214,1414,214,all
influenc,214,1415,187,all
l,214,1416,211,all
championship,214,1417,214,all
compet,214,1418,214,all
solut,214,1419,205,all
blood,214,1420,202,all
risk,214,1421,184,all
africa,214,1422,190,all
august,213,1423,213,all
rank,213,1424,204,all
g,213,1425,177,all
effici,213,1426,213,all
anti,213,1427,213,all
dish,213,1428,201,all
affect,212,1429,212,all
determin,212,1430,212,all
sum,211,1431,211,all
edit,211,1432,200,all
ny,211,1433,172,all
hahaha,211,1434,211,all
yea,211,1435,123,all
gay,211,1436,211,all
tale,211,1437,197,all
nap,210,1438,210,all
ice,210,1439,185,all
excus,210,1440,210,all
pop,210,1441,207,all
skin,210,1442,189,all
shape,210,1443,210,all
seek,210,1444,210,all
teenag,210,1445,179,all
divis,210,1446,178,all
speed,209,1447,204,all
3rd,209,1448,209,all
soldier,209,1449,208,all
vision,209,1450,197,all
crap,208,1451,208,all
mood,208,1452,183,all
sacramento,208,1453,162,all
committe,208,1454,208,all
stress,207,1455,194,all
tape,207,1456,173,all
trial,207,1457,205,all
sat,206,1458,206,all
document,206,1459,206,all
uk,206,1460,184,all
crash,206,1461,206,all
bell,206,1462,206,all
older,206,1463,191,all
victim,206,1464,199,all
labor,206,1465,174,all
letter,205,1466,191,all
voter,205,1467,204,all
michigan,205,1468,191,all
signific,205,1469,161,all
trend,204,1470,204,all
austin,204,1471,204,all
alleg,204,1472,171,all
bacon,203,1473,203,all
sandwich,203,1474,163,all
grade,203,1475,203,all
zone,203,1476,203,all
mistak,203,1477,203,all
gov,203,1478,203,all
blast,203,1479,182,all
craft,203,1480,170,all
shout,202,1481,202,all
scare,202,1482,194,all
display,202,1483,199,all
musician,202,1484,202,all
journal,202,1485,202,all
proper,202,1486,180,all
mouth,201,1487,201,all
columbus,201,1488,201,all
bruno,201,1489,114,all
sustain,201,1490,201,all
weak,201,1491,160,all
cabl,201,1492,147,all
client,200,1493,200,all
correct,200,1494,179,all
accus,200,1495,200,all
protest,200,1496,182,all
punch,200,1497,178,all
mid,200,1498,200,all
exampl,200,1499,200,all
soul,199,1500,199,all
insan,199,1501,199,all
em,199,1502,199,all
survey,199,1503,180,all
eight,199,1504,199,all
breath,198,1505,196,all
los,198,1506,198,all
thoma,198,1507,185,all
tend,198,1508,198,all
mountain,198,1509,198,all
suppli,198,1510,197,all
gather,198,1511,198,all
houston,198,1512,118,all
mexican,197,1513,174,all
basebal,197,1514,178,all
maryland,197,1515,197,all
sudden,197,1516,197,all
wide,196,1517,196,all
tradit,196,1518,174,all
ate,196,1519,196,all
vega,196,1520,196,all
soup,196,1521,184,all
prosecutor,196,1522,196,all
dave,195,1523,193,all
miller,195,1524,165,all
silenc,195,1525,143,all
error,195,1526,195,all
individu,195,1527,153,all
combin,195,1528,195,all
intent,194,1529,176,all
bro,194,1530,184,all
retail,194,1531,172,all
veteran,194,1532,145,all
coast,193,1533,186,all
basketbal,193,1534,193,all
pressur,193,1535,193,all
hall,193,1536,192,all
council,193,1537,193,all
toronto,193,1538,83,all
ex,192,1539,156,all
gm,192,1540,192,all
commenc,192,1541,151,all
crack,192,1542,192,all
sampl,192,1543,176,all
flower,192,1544,175,all
hole,192,1545,192,all
truck,191,1546,191,all
lmao,191,1547,191,all
tiger,191,1548,175,all
row,191,1549,190,all
wed,191,1550,182,all
evil,190,1551,137,all
anymor,190,1552,190,all
overwhelm,190,1553,190,all
ugli,190,1554,190,all
iron,190,1555,162,all
regist,190,1556,187,all
armi,190,1557,146,all
diseas,190,1558,177,all
confid,190,1559,190,all
height,190,1560,189,all
franc,190,1561,94,all
oct,190,1562,159,all
hat,189,1563,141,all
fli,189,1564,178,all
emot,189,1565,189,all
tim,189,1566,189,all
apolog,189,1567,189,all
surgeri,189,1568,156,all
institut,189,1569,170,all
resort,189,1570,187,all
jean,189,1571,169,all
salt,189,1572,172,all
oppos,189,1573,180,all
horribl,188,1574,188,all
innov,188,1575,188,all
booth,188,1576,188,all
addict,188,1577,140,all
charli,188,1578,188,all
meat,188,1579,152,all
insur,188,1580,147,all
afghanistan,188,1581,113,all
consist,188,1582,188,all
vacat,187,1583,187,all
payment,187,1584,155,all
metal,187,1585,173,all
salari,187,1586,130,all
explain,187,1587,168,all
muslim,187,1588,99,all
weapon,187,1589,161,all
teen,186,1590,186,all
neighborhood,186,1591,186,all
seed,186,1592,171,all
approach,186,1593,186,all
poll,186,1594,155,all
cough,186,1595,103,all
pattern,186,1596,165,all
opinion,185,1597,164,all
respond,185,1598,167,all
hors,185,1599,184,all
bee,185,1600,153,all
besid,185,1601,185,all
rep,185,1602,185,all
appoint,184,1603,174,all
up,184,1604,135,all
spider,184,1605,133,all
commerci,184,1606,180,all
hop,184,1607,182,all
expens,184,1608,183,all
laid,184,1609,184,all
web,183,1610,183,all
miami,183,1611,183,all
christian,183,1612,128,all
conduct,183,1613,162,all
guilti,183,1614,183,all
varieti,183,1615,183,all
piss,182,1616,137,all
appropri,182,1617,182,all
ring,182,1618,182,all
rebound,182,1619,182,all
cowboy,182,1620,138,all
da,182,1621,182,all
lawyer,182,1622,176,all
restor,181,1623,165,all
ankl,181,1624,181,all
ppl,181,1625,181,all
jersey,181,1626,181,all
japan,181,1627,155,all
detect,181,1628,181,all
cardin,181,1629,158,all
stuck,180,1630,173,all
foundat,180,1631,180,all
iphon,180,1632,180,all
woke,180,1633,180,all
exchang,180,1634,168,all
lower,180,1635,180,all
tho,179,1636,179,all
channel,179,1637,179,all
leadership,179,1638,153,all
worth,179,1639,153,all
smaller,179,1640,179,all
xd,178,1641,178,all
boom,178,1642,178,all
load,178,1643,178,all
bottom,178,1644,178,all
fake,178,1645,178,all
donor,178,1646,178,all
cooki,178,1647,178,all
comfort,178,1648,167,all
reward,178,1649,178,all
peter,178,1650,167,all
foreign,178,1651,178,all
outdoor,177,1652,168,all
employ,177,1653,177,all
ahead,177,1654,176,all
honda,177,1655,101,all
incid,177,1656,177,all
mess,177,1657,177,all
easter,177,1658,177,all
various,177,1659,176,all
hilari,176,1660,176,all
drum,176,1661,135,all
desper,176,1662,176,all
paint,176,1663,169,all
speaker,176,1664,176,all
scream,176,1665,176,all
central,176,1666,176,all
somewher,176,1667,176,all
minnesota,176,1668,175,all
nick,176,1669,176,all
pie,176,1670,141,all
finger,176,1671,158,all
earth,176,1672,176,all
frame,175,1673,152,all
polish,175,1674,141,all
xoxo,175,1675,175,all
madison,175,1676,175,all
rip,175,1677,175,all
lock,175,1678,175,all
draft,175,1679,172,all
bright,175,1680,173,all
stir,175,1681,107,all
4th,174,1682,174,all
jone,174,1683,174,all
suffer,174,1684,152,all
georg,174,1685,147,all
lift,174,1686,155,all
islam,174,1687,118,all
y,173,1688,172,all
rent,173,1689,146,all
mass,173,1690,155,all
dragon,173,1691,119,all
spanish,173,1692,150,all
bean,173,1693,164,all
histor,173,1694,173,all
ford,173,1695,115,all
crush,172,1696,172,all
singer,172,1697,172,all
studio,172,1698,142,all
task,172,1699,172,all
extend,172,1700,167,all
turkey,172,1701,106,all
instal,172,1702,172,all
divers,172,1703,156,all
establish,172,1704,172,all
idk,171,1705,171,all
deep,171,1706,171,all
plane,171,1707,125,all
shame,171,1708,136,all
rocket,171,1709,117,all
northeast,171,1710,171,all
penalti,171,1711,171,all
sheet,171,1712,133,all
entitl,171,1713,148,all
danger,171,1714,171,all
fashion,170,1715,148,all
tough,170,1716,137,all
colour,170,1717,159,all
wise,169,1718,169,all
downtown,169,1719,169,all
jack,169,1720,169,all
hide,169,1721,169,all
angri,169,1722,169,all
writer,169,1723,169,all
fog,169,1724,81,all
mercuri,169,1725,97,all
romney,168,1726,148,all
gas,168,1727,115,all
flow,168,1728,168,all
founder,168,1729,150,all
grab,168,1730,162,all
30pm,168,1731,126,all
nut,168,1732,168,all
fourth,168,1733,168,all
juic,167,1734,167,all
psych,167,1735,167,all
bob,167,1736,167,all
santa,167,1737,167,all
m,167,1738,149,all
uh,167,1739,167,all
forest,167,1740,166,all
coordin,167,1741,167,all
scan,167,1742,76,all
broad,166,1743,166,all
pant,166,1744,166,all
grand,166,1745,166,all
carter,166,1746,128,all
folk,166,1747,166,all
transit,166,1748,148,all
secret,166,1749,166,all
pace,166,1750,150,all
mixtur,166,1751,106,all
decad,166,1752,166,all
complex,166,1753,150,all
prize,165,1754,136,all
confirm,165,1755,165,all
presenc,165,1756,165,all
carrot,165,1757,133,all
jr,165,1758,165,all
spell,164,1759,164,all
deadlin,164,1760,164,all
grill,164,1761,164,all
cap,164,1762,160,all
approxim,164,1763,164,all
capabl,164,1764,120,all
jesus,163,1765,163,all
goin,163,1766,163,all
diego,163,1767,163,all
bin,163,1768,163,all
bare,163,1769,163,all
duck,163,1770,132,all
kevin,163,1771,163,all
glass,163,1772,163,all
hollywood,163,1773,145,all
maker,163,1774,163,all
silver,163,1775,145,all
villag,163,1776,151,all
asset,163,1777,163,all
legislatur,163,1778,163,all
ms,162,1779,162,all
frequent,162,1780,162,all
awar,162,1781,162,all
grandchildren,162,1782,91,all
massiv,161,1783,161,all
nyc,161,1784,161,all
purpos,161,1785,161,all
um,161,1786,161,all
collabor,161,1787,161,all
legisl,161,1788,161,all
visitor,161,1789,151,all
volunt,161,1790,160,all
restrict,161,1791,161,all
youtub,160,1792,154,all
brian,160,1793,160,all
clock,160,1794,91,all
canada,160,1795,160,all
boat,160,1796,160,all
farm,159,1797,135,all
drama,159,1798,159,all
debut,159,1799,159,all
smart,159,1800,156,all
mt,159,1801,159,all
fish,159,1802,159,all
tampa,159,1803,159,all
panel,159,1804,130,all
corp,159,1805,129,all
newest,158,1806,158,all
equal,158,1807,158,all
jay,158,1808,158,all
pizza,158,1809,136,all
spain,158,1810,158,all
belief,158,1811,130,all
instruct,158,1812,140,all
label,158,1813,132,all
golden,158,1814,153,all
brewer,158,1815,157,all
cancel,158,1816,158,all
proof,158,1817,114,all
scale,158,1818,143,all
veget,158,1819,156,all
jan,158,1820,158,all
retweet,157,1821,157,all
statist,157,1822,131,all
wheel,157,1823,154,all
strike,157,1824,152,all
indiana,157,1825,47,all
lord,157,1826,152,all
oppon,157,1827,157,all
signal,157,1828,157,all
appeal,157,1829,157,all
missouri,157,1830,136,all
magic,156,1831,156,all
machin,156,1832,132,all
smh,156,1833,148,all
solar,156,1834,155,all
formal,156,1835,156,all
hub,156,1836,156,all
h,156,1837,156,all
hero,156,1838,156,all
condit,156,1839,137,all
essenti,156,1840,156,all
fox,156,1841,126,all
bat,156,1842,156,all
guid,155,1843,155,all
twist,155,1844,155,all
wreck,155,1845,155,all
jealous,155,1846,155,all
medicin,155,1847,155,all
repeat,155,1848,155,all
assassin,155,1849,141,all
observ,155,1850,155,all
drunk,155,1851,155,all
agreement,155,1852,105,all
linda,155,1853,155,all
k,155,1854,143,all
object,155,1855,150,all
consult,155,1856,155,all
religi,155,1857,123,all
pat,155,1858,93,all
ive,154,1859,154,all
anytim,154,1860,154,all
dye,154,1861,154,all
aw,154,1862,154,all
tight,154,1863,153,all
michell,154,1864,154,all
billi,154,1865,153,all
highest,154,1866,154,all
meant,154,1867,154,all
extens,153,1868,153,all
switch,153,1869,153,all
longest,153,1870,153,all
throat,153,1871,124,all
environment,153,1872,143,all
delet,153,1873,153,all
core,153,1874,153,all
progress,153,1875,153,all
twin,153,1876,140,all
spoke,153,1877,140,all
affair,153,1878,127,all
y'all,152,1879,116,all
deliv,152,1880,152,all
stock,152,1881,141,all
chop,152,1882,144,all
seattl,152,1883,152,all
adventur,152,1884,152,all
occur,152,1885,152,all
enforc,152,1886,152,all
heal,151,1887,142,all
tool,151,1888,151,all
itali,151,1889,120,all
chees,151,1890,148,all
roast,151,1891,151,all
tower,151,1892,147,all
ken,151,1893,151,all
marri,151,1894,122,all
